productUrl,reviewTitle,reviewUrl,reviewDate,reviewText,imageLink,productName
http://www.amazon.com/BLU-Studio-5-0Ce-Unlocked-Black/dp/B00MAHW9AA,GREAT PHONE and so far great service!,http://www.amazon.com/BLU-Studio-5-0Ce-Unlocked-Black/product-reviews/B00MAHW9AA," on January 11, 2015","  I personally think is a Very good phone! Im a nursing student and anyone whos in nursing school knows that our lifes consist of reading books and family time . no time to be able to work full time. I closed my contract with sprint and decided to go ""prepaid"" and i love it. The phone was cheap and the plan i chose is cheap as well. Im with the Walmart Family Plan and text/calls are unlimited for $24 a month. No contracts, Pretty good deal until i graduate. or i would keep it and add data. I still have internet around the house and at school so i dont really need ""data"" since now days there's WIFI literally everywhere :) I RECOMMEND you getting this phone if youre looking for something cheap !  I read reviews everytime before i buy anything and this is the whole reason im writing this. its worth it !",http://ecx.images-amazon.com/images/I/41e0RDOtCRL._SY300_.jpg,"BLU Studio 5.0Ce Unlocked Phone, 4 GB, Black"
http://www.amazon.com/BLU-Studio-5-0Ce-Unlocked-Black/dp/B00MAHW9AA,BLU Phone Great Price For Good Andriod Phone.,http://www.amazon.com/BLU-Studio-5-0Ce-Unlocked-Black/product-reviews/B00MAHW9AA," on October 24, 2014",  This work great for me then the LG 9 phone I had. Like feature on the BLU 5.0 Studio hd phone work well w/ T-Mobile sim card and the pay as u go plan. Had a lot of friends thinking about getting one. Price and quality for this is phone glad got it. But I wish BLU would have more variety cases for this BLU Studio 5.0 HD phone.,http://ecx.images-amazon.com/images/I/41e0RDOtCRL._SY300_.jpg,"BLU Studio 5.0Ce Unlocked Phone, 4 GB, Black"
http://www.amazon.com/BLU-Star-4-5-Design-Edition/dp/B00TRRVGQO,!!!BARGAIN OF THE CENTURY!!!,http://www.amazon.com/BLU-Star-4-5-Design-Edition/product-reviews/B00TRRVGQO," on April 14, 2015","  First off, It's not blazing fast but its not agonizingly slow either, its more than capable for me as a multimedia device. I can use my favorite android apps on it, mostly things like pandora, ebay, bank apps, netflix, etc. I also have a good habit of closing unused app and using memory optimization techniques, which helps to keep this phone performing at its best. Battery last about a full day, average for an android phone. Is it the fastest phone out there? No, but its only 80-something bucks! Is the sound/camera quality top notch? No, but its only 80-something bucks! Look, the bottom line is if you're just looking for a decent android phone with value for money as top priority, you need to look no further, this is it. Oh, did I mention it has DUAL sim slots? YES, you can have two numbers on this phone, it is incredibly useful for travelers and frugal business people with multiple phone numbers. Sim slot 1 of this phone supports CDMA. There is also a micro SD card slot that supports up to 64gb (tested). This phone also comes with additional freebies like headphones, phone case, and screen protector!!!",http://ecx.images-amazon.com/images/I/41bs0I7AH7L._SY300_.jpg,BLU Star 4.5 Design Edition US GSM - Unlocked (White)
http://www.amazon.com/BLU-Star-4-5-Design-Edition/dp/B00TRRVGQO,Mind blown! Great phone!,http://www.amazon.com/BLU-Star-4-5-Design-Edition/product-reviews/B00TRRVGQO," on May 7, 2015","  I can't believe this phone is being sold at such a low price. It's a perfectly good Android phone and comes with battery, screen protector, and protective case. The screen is bright and looks good. The phone is a little small, but that just means it will fit better in your pocket. The camera is only 5mp, so if that's important to you, look at other phones. Programs run the same on this as on my Samsung Galaxy S5. Yes, it has Wifi, Bluetooth, and GPS. I kept wondering, ""what's the catch."" There is none. If you want an unlocked phone for a crazy low price, this is it.",http://ecx.images-amazon.com/images/I/41bs0I7AH7L._SY300_.jpg,BLU Star 4.5 Design Edition US GSM - Unlocked (White)
http://www.amazon.com/BLU-Star-4-5-Design-Edition/dp/B00TRRVGQO,"Cheap,decent phone for the simple user",http://www.amazon.com/BLU-Star-4-5-Design-Edition/product-reviews/B00TRRVGQO," on May 20, 2015","I'm rating this 3 stars right now. I've owned 2 samsungs, the last was a galaxy y duos which had 2 sim slots and I figured it out without any issues. I actually read the manual for this phone while waiting for the battery to charge up. The beginning part is spanish but if  you keep going through to the last 3rd of the manual, it's all in english so no need to panic. I can't compare with my galaxy y as it was a much older phone with different specs.,Pros:,Cheap, costs less than 90 bucks,Faster processor, chrome works as fast as a computer and i'm a cheap t-mobile network.,it's not bulky, has android 4.4,has about 2.35gb available for storage and allows up to 64gb sd card.,initial set-up is easy, it asks you to enter a name, connect to wifi and voila, you're in.,It also identified my network easily  with the sim inserted,It comes with a screen protector, case and the charger that doubles up as a usb connector for a computer as well as connect to the ac plug,It reached a 100% charge fairly easily,it's got a nice bright screen which is perfect for reading,It allows you to hit play and pause a song without swyping the screen.,came well packaged in a niche box and well arranged.,Cons:,This phone is a battery hog! What are the 4+ star reviewers talking about?! take a look at the lower rated reviews. I charged to 100% (as stated in the manual), made a 45minute call, and 2 calls lasting less than 30secs (just left messages), played music on a 12 minute drive,  had the wi-fi turned off after the first hour and this thing was at 32% battery in 3hrs and 29minutes on the battery. I'm not on the phone much, i don't play games or download apps or social networkon my phone and I usually go 2-3days between charge on my samsung.",http://ecx.images-amazon.com/images/I/41bs0I7AH7L._SY300_.jpg,BLU Star 4.5 Design Edition US GSM - Unlocked (White)
http://www.amazon.com/BLU-Star-4-5-Design-Edition/dp/B00TRRVGQO,Great phone but mine is deformed,http://www.amazon.com/BLU-Star-4-5-Design-Edition/product-reviews/B00TRRVGQO," on May 5, 2015","I have only use this phone for few days and let me tell you it is as good as my LG L90 except it is only half the price.  I use it on a T Mobile network and it runs on its 4G network with great speed right after setup.  As far as performance and setup go, it is a great phone at a bargain price.  The screen renders a gorgeous display, videos run at a smooth frame rates, but the camera needs an upgrade.  It has no junk apps and I was able to install only those apps I wanted.  Setup was a breeze, even easier than my other T Mobile phones.  The processor is slow but it does the job.  Memory is only 512MB, which is below the requirement for Android 4.4(1GB Minimum), but it still runs.  Just make sure you close one app before using another.  The battery could be bigger capacity; It comes with a 1700 mAH battery, but it can still do three days of standby on a single charge.  If you use your phone a lot then you may need to charge everyday.  Let me tell you, this phone takes a long time to charge.  On the other hand, this phones does have a decent call quality, dual sim slots, selection of several colors, and at 80 dollars, they even give you a pouch and a screen protector, what more could anyone ask.,I do, however, have an issue with my phone and I hope I am the only one.  I noticed the left side of my phone was deformed when I was looking at it from the side way.  The side panel ridges out and there is a line of opening between the front display panel and the side panel.  In fact, most of the phone's left side panel is unevenly curved both horizontally and vertically.  When the phone is enclosed in the companion pouch, it is not visible.  In fact, given the phone's fragile design it is meant to be enclosed in the pouch at all time.",http://ecx.images-amazon.com/images/I/41bs0I7AH7L._SY300_.jpg,BLU Star 4.5 Design Edition US GSM - Unlocked (White)
http://www.amazon.com/BLU-Life-Smartphone-GSM-Unlocked/dp/B00YR23W1G,"Almost Too Good To Be True, But It Is",http://www.amazon.com/BLU-Life-Smartphone-GSM-Unlocked/product-reviews/B00YR23W1G," on June 24, 2015","Let me start by saying that I paid actual money for this device unlike some of the reviewers who got theirs for free. So I have nothing to lose by giving a true review of this phone.,I've owned a lot of phones over the years, but I've got to say this one was the best deal on a great phones since ""Cellular"" companies gave you phones for free. I bought this for my 17 year old, quite frankly because I wouldn't feel that bad if he lost, broke, or bricked a $149 phone. When the price dropped to $99, it became an even better deal.,I've kept an eye on BLU phones for a while now, and while they seemed OK, it was clear that almost every one of their models gives something up in the interest of keeping the price low or focusing on a different shiny new object. Either you had to settle for a bad screen, no 4G, certainly no LTE in most cases, or something that was actually important. The Life One really doesn't seem to do that and has the kind of specs that a flagship phone would have had just a couple of years ago. In short, this is an amazing piece of technology at an unbelievable price.,We have a Family Share plan on AT&T, and all we had to do was slip in the SIM card and the SD card (you'd be foolish not to put an SD card into this phone) and we were off to the races. Turned t on and setup was a breeze, since my son had come from a feature phone, I had to make a call to AT&T to provision the phone for 4G LTE, but that took only about 10 minutes. I don't think you'd have to do that if your SIM card already was tied to a smartphone. The phone found WiFi, latched on to a strong 4G LTE signal, and showed a strong signal for calling, even stronger than my two year old LG Optimus G Pro.",http://ecx.images-amazon.com/images/I/410m0OfMWEL._SY300_.jpg,BLU Life One 4G LTE Smartphone -GSM Unlocked - Black
http://www.amazon.com/BLU-Life-Smartphone-GSM-Unlocked/dp/B00YR23W1G,"High Speed Internet, High Quality Photos, Unlocked & Affordable To All",http://www.amazon.com/BLU-Life-Smartphone-GSM-Unlocked/product-reviews/B00YR23W1G," on June 17, 2015","For anyone who thought they can't afford a smartphone that has high quality features or get one at a super low price, BLU (Bold Like Us- the Florida based company who wants to make smartphones available to everyone) has made it entirely possible with this fantastic solid smartphone, their new Life One 4G LTE. Opening the box, you will find the Life One smartphone, screen protector, comfortable, easy gripping rubbery case cover, ear phones, micro USB charging cable and plug, SIM Card installation guide and Life One Quick Guide. In other words, BLU gives you everything you need for your smartphone in the box. The only thing you will need is your SIM card and this phone being unlocked- the sky's the limit on what type of card you want and what price you want to pay. With it's GSM Quad Band, you get compatibility nationwide on all GSM networks including the large companies like AT&T, T-Mobile, Cricket, Net 10 to the smaller companies, of which there are about 70 in the US. You don't have to be on an expensive yearly plan, as with unlocked, you can get a Buy Your Own Plan from companies like Straight Talk. Of course, being unlocked and 4G, it's compatible worldwide in many countries as well.,For anyone who doesn't know, the older 2G wireless phones and other 2G wireless devices (vehicles, alarms, vending machines etc.) will be extinct in 2017, when GSM companies strictly go to higher speeds of 3G and 4G wireless networks. This makes it an even more perfect time for those that need to upgrade to this great buy on a 4G LTE phone. Now, for the features:,THE PHONE CONSTRUCTION:,The 5 1/2"" x 2 3/4"" x 1/4"" beautifully designed and sleek phone is very sturdy with it's great grip rubbery case back cover.",http://ecx.images-amazon.com/images/I/410m0OfMWEL._SY300_.jpg,BLU Life One 4G LTE Smartphone -GSM Unlocked - Black
http://www.amazon.com/BLU-Life-Smartphone-GSM-Unlocked/dp/B00YR23W1G,"Great value, nice camera, but storage is limited",http://www.amazon.com/BLU-Life-Smartphone-GSM-Unlocked/product-reviews/B00YR23W1G," on June 22, 2015","BLU has produced a good low cost entry level 4G LTE phone. There were some sacrifices made by BLU in order to achieve the price, which means this phone is not for everyone.,In my opinion this phone is perfect for anyone who does not want to be stuck in and contract and does not plan to install many apps or play more graphic intensive games.  The phone is good for using the Internet, taking pictures as long as you are using a microsd card, making phone calls, and a lighter usage of apps.,I rated this phone 4 stars. The rating based on the criteria I have listed.,I have tested this phone on both at&t and T-Mobile networks.  I am including screenshots in my review. Feel free to ask questions in the comments field and I will try to answer them.,CONS,- Device Storage: This is my biggest CON.  The cost difference between 8GB and 16GB NAND Flash is minimal. The company should have gone with 16GB even if they decided to slightly increase the cost of the phone. Considering the Android OS take up a good portion of the storage, which will be worse with Lollipop once upgrade later this year.  Yes you can add a Microsd card but many apps cannot be move to the MicroSD card.,- RAM:  1GB of RAM limits the amount of multitasking you can perform without suffering from stuttering.,- Shipping with KitKat rather than Lollipop does not make much sense with a new phone.,- Missing BAND 5 (at&t) and BAND 12 (T-Mobile) LTE Bands.  This could impact some people.,- Single Band Wireless.  2.4Mhz only.,PROS:,- Not much bloatware like you see with the major manufacturers,- Easy to navigate and use interface.",http://ecx.images-amazon.com/images/I/410m0OfMWEL._SY300_.jpg,BLU Life One 4G LTE Smartphone -GSM Unlocked - Black
http://www.amazon.com/Panasonic-RPHJE120A-In-Ear-Headphone-Blue/dp/B003EM6AOG,Shocked by how good these are.,http://www.amazon.com/Panasonic-RPHJE120A-In-Ear-Headphone-Blue/product-reviews/B003EM6AOG," on January 25, 2012","  I have a self appointed mission of finding inexpensive headphones that sound better than average. I have been on this quest for years as I am always never without my mp3 player or radio.  I am rough on headphones and go through them fairly regularly.  So I am always trying to find inexpensive headphones that sound better than my previous set (Skullcandy Ink'd).  This time, after carefully reading reviews, I purchased 3 different headphones at once, all in the same price range (Under $15.00): The Panasonic RP-HJE120-A (Blue), The Skullcandy Jib, and The 2XL Spoke (Bounty Hunter Collection). My conclusions were that the 2XL Spoke were adequate, but a distant third place. While the 2XL had definitively better bass than the Skullcandy Ink'd, the 2XL's mids and highs were only adequate.  The Skullcandy Jib completely blew the Scullcandy Ink'd away, with much better bass, mids and highs, I thought I found what I had been looking for, that my quest had ended.  But there was still the Panasonic RP-HJE120 to listen to.  I must say I had little expectation for these after listening to the Skullcandy Jib's.  But what was this?  Immediately the Panasonic's sounded impressive.  After listening to them for a while, I listened to the Jib's again.  I honestly preferred the cleaner sound of the Panasonic RP-HJE120, and the Ergo design was a plus, the fit was just so comfortable. So there you have my layman's evaluation of these three headsets and my hands down recommendation for the Panasonic RP-HJE120 (I got the Blue, however, I very much doubt that your color choice will affect the sound). I hope this helped.",http://ecx.images-amazon.com/images/I/3122Iz%2B1EWL._SX300_.jpg,"Panasonic RPHJE120A In-Ear Headphone, Blue"
http://www.amazon.com/Panasonic-RPHJE120A-In-Ear-Headphone-Blue/dp/B003EM6AOG,Must be fitted properly to hear bass frequencies,http://www.amazon.com/Panasonic-RPHJE120A-In-Ear-Headphone-Blue/product-reviews/B003EM6AOG," on April 23, 2012","If you've been wondering how such a highly-rated product like this can also have one-star reviews stating these earbuds have ""absolutely no bass whatsoever"" and sound ""horribly tinny"", I'd like to offer an explanation.,These Panasonics are not designed to be placed in the ears and worn like standard earbuds.  If that's how you wear them,  you'll get nothing but tinny sound at relatively low volume (think 1960's pocket transistor radio.) These earbuds are specifically designed to fit snugly into the ear, forming an airtight seal.  If you choose too small of an earpad and/or don't push them in far enough, you won't hear any low-end frequencies.  It's only when you get an airtight seal that the earbuds will instantly come alive with full-range sound and volume.,Here's a quick analogy: Tightly plug both ears with your fingers, close your mouth, and hum the lowest note you can.  Now take your fingers away, and notice how almost all of the low end and volume drops out.  That's the difference between a proper fit and an improper fit with these earbuds.  Although the acoustic principles are different, these earbuds must literally plug your ears in order to give you the full frequency spectrum.  Otherwise they'll sound absolutely horrendous.,Unfortunately, Panasonic wasn't very forthcoming on their product's packaging about how to wear the earbuds, and I'm quite certain some unwitting consumers are throwing away perfectly good pairs.,As an audio engineer, I can assure you these earbuds, when properly fitted, sound great.",http://ecx.images-amazon.com/images/I/3122Iz%2B1EWL._SX300_.jpg,"Panasonic RPHJE120A In-Ear Headphone, Blue"
