productUrl,reviewTitle,reviewUrl,reviewDate,reviewText,imageLink,productName
http://www.amazon.com/Sony-W800-Digital-Camera-Black/dp/B00I8BIBCW,Great little camera,http://www.amazon.com/Sony-W800-Digital-Camera-Black/product-reviews/B00I8BIBCW, on May 28  2014,,http://ecx.images-amazon.com/images/I/41RouO%2BYEgL._SX300_.jpg,Sony W800/B 20.1 MP Digital Camera (Black)
http://www.amazon.com/Sony-W800-Digital-Camera-Black/dp/B00I8BIBCW,A promising camera that under-delivers,http://www.amazon.com/Sony-W800-Digital-Camera-Black/product-reviews/B00I8BIBCW, on July 23  2014,I ordered this camera with high hopes after seeing it was the #1 selling camera on Amazon at the time of purchase  and after reading many 4-star and 5-star reviews.  The camera I received was clearly the same product shown online  but I feel like I am reviewing an entirely different product than the one I expected to receive. I'll start with what the camera does well: it does fit in the small hip pocket of my backpack  which was a prerequisite as this was to be my camera for long-distance backpacking trips.  It does have good battery life  as I was not able to deplete the battery on a 3-day trip with probably 100+ photos taken.  It does have a useful  though low-resolution panorama mode for those who don't want to make the effort to combine multiple photos using image processing software.  Beyond those few features  I found the camera to be relatively lackluster and uninspiring. My beef with this camera started the very first time I turned it on.  I was greeted by a persistent and distracting screen flicker that I have not seen in any other camera.  I am surprised others have not mentioned this  though perhaps I received a defective unit.  I know it wasn't just my eyes  I showed it to my wife and she agreed it was flickering.  After several hours of use  the flickering seemed to mostly go away  but not entirely.  Beyond the flickering  I felt the camera simply took poor photos compared to other cameras I have had  even those with 1/4 to 1/2 the resolution of this one.  Pictures were prone to blurring  I would say this has the least effective optical image stabilization of any point-and-shoot I've owned.,http://ecx.images-amazon.com/images/I/41RouO%2BYEgL._SX300_.jpg,Sony W800/B 20.1 MP Digital Camera (Black)
http://www.amazon.com/Canon-Digital-Camera-18-55mm-75-300mm/dp/B00V73JZY6,Rebels ROCK: T5 vs T5i,http://www.amazon.com/Canon-Digital-Camera-18-55mm-75-300mm/product-reviews/B00V73JZY6, on May 25  2014,,http://ecx.images-amazon.com/images/I/51kGlATJzSL._SX300_.jpg,Canon EOS Rebel T5 Digital SLR Camera with EF-S 18-55mm IS II + EF 75-300mm f/4-5.6 III Bundle
http://www.amazon.com/Canon-Digital-Camera-18-55mm-75-300mm/dp/B00V73JZY6,This is the best beginner DSLR and some tips on shooting.,http://www.amazon.com/Canon-Digital-Camera-18-55mm-75-300mm/product-reviews/B00V73JZY6, on March 19  2014,To me the Canon EOS Rebel line of DSLR cameras are the best for those wanting to get into more advanced photography. The main reasons are they allow you full manual controls and the interchangeable lenses.  These allow you to change so much of how the cameras functions in different lighting situations. And over the last five years Canon digital SLR cameras have become very capable of 1080p high definition video cameras also. Over the course of this review I get a mention some basics about digital photography that can help you if you're a first-time camera buyer. NOTE: You can get the older models like the T3i and save a few bucks but still get the full manual controls like this camera.   The thing about the T3i is that it's all around a better camera and even more advanced than this one. It has an articulating LCD screen and the LCD screen has more pixels I really recommend it over this camera and it's even cheaper. I put it on par even with the Canon T5i. so be sure to check it out I think the T3i is the camera to get at the present time. 1. The number one reason to get a camera like this is the full manual controls over such things as shutter speed and aperture. Most point-and-shoot digital cameras that you can buy today for under $200 don't allow you to adjust these things but really if you're serious about photography learning how shutter speed and aperture work together to create photographs is very important. And the fact that this camera allows you to control these features and so many more manually means you can make great photographs.,http://ecx.images-amazon.com/images/I/51kGlATJzSL._SX300_.jpg,Canon EOS Rebel T5 Digital SLR Camera with EF-S 18-55mm IS II + EF 75-300mm f/4-5.6 III Bundle
http://www.amazon.com/Canon-Digital-Camera-18-55mm-75-300mm/dp/B00V73JZY6,Easy to use for beginners,http://www.amazon.com/Canon-Digital-Camera-18-55mm-75-300mm/product-reviews/B00V73JZY6, on November 21  2014,,http://ecx.images-amazon.com/images/I/51kGlATJzSL._SX300_.jpg,Canon EOS Rebel T5 Digital SLR Camera with EF-S 18-55mm IS II + EF 75-300mm f/4-5.6 III Bundle
http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/dp/B00HQDBLDO,Very good camera for its class,http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/product-reviews/B00HQDBLDO, on December 26  2014,"If you are looking for a snapshot camera that can pretty much do it all  this Nikon Coolpix L330 is worthy of your consideration.  I am a camera nut and own both full-size Nikon SLRs (my present one is the Nikon D5300) as well as small pocket cameras.  This L330 is essentially a hybrid between the two -- it is small (and light) enough to be easily carried  and yet has a large and powerful lens that can do many things better than a true pocket camera. The outstanding characteristic of this camera is the lens.  The lens features a much larger objective lens than any pocket camera  which means that it is capturing more light for more detail and sharper shots.  For taking still pictures  for example  I notice a clear difference in favor of this camera in comparison to my Canon pocket camera. The 26X optical zoom really makes this camera a ""do all"" for both landscape shots  portraits  and many other kinds of shooting.  Like all cameras of this class  this one is probably not the camera to use for action shots such as flying birds or football games  although it may do in a pinch. Ergonomically this camera is well thought-out.  I was able to pretty much completely figure this camera out without resorting to the manual  which is a good thing as the manual is nearly useless.  Most users should simply spend 20 minutes browsing through the camera menus; this will adequately familiarize most users with the camera. (The manual is very rudimentary.)  Frankly  you can put most settings on ""auto"" and do just fine with this camera.  The viewfinder shows both shutter speed and F/stop  which is a nice feature for more advanced shooters.  The flash is easy to use and is pretty good for a flash of this class.",http://ecx.images-amazon.com/images/I/41nk4I%2BmeKL._SX300_.jpg,Nikon Coolpix L330 Digital Camera (Black)
http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/dp/B00HQDBLDO,LOVE LOVE LOVE!,http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/product-reviews/B00HQDBLDO, on December 2  2014,,http://ecx.images-amazon.com/images/I/41nk4I%2BmeKL._SX300_.jpg,Nikon Coolpix L330 Digital Camera (Black)
http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/dp/B00HQDBLDO,Fantastic!,http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/product-reviews/B00HQDBLDO, on February 10  2015,,http://ecx.images-amazon.com/images/I/41nk4I%2BmeKL._SX300_.jpg,Nikon Coolpix L330 Digital Camera (Black)
http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/dp/B00HQDBLDO,Takes great still pics and has good focus for entry camera,http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/product-reviews/B00HQDBLDO, on December 4  2014,,http://ecx.images-amazon.com/images/I/41nk4I%2BmeKL._SX300_.jpg,Nikon Coolpix L330 Digital Camera (Black)
http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/dp/B00HQDBLDO,POOR DESIGN from this camera giant!,http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/product-reviews/B00HQDBLDO, on April 13  2015,,http://ecx.images-amazon.com/images/I/41nk4I%2BmeKL._SX300_.jpg,Nikon Coolpix L330 Digital Camera (Black)
http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/dp/B00HQDBLDO,This is a great camera for the price,http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/product-reviews/B00HQDBLDO, on February 25  2015,,http://ecx.images-amazon.com/images/I/41nk4I%2BmeKL._SX300_.jpg,Nikon Coolpix L330 Digital Camera (Black)
http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/dp/B00HQDBLDO,Visit[...]to view sample pictures from my Nikon L330 camera.,http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/product-reviews/B00HQDBLDO, on November 24  2014,,http://ecx.images-amazon.com/images/I/41nk4I%2BmeKL._SX300_.jpg,Nikon Coolpix L330 Digital Camera (Black)
http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/dp/B00HQDBLDO,I love this camera for the price,http://www.amazon.com/Nikon-Coolpix-L330-Digital-Camera/product-reviews/B00HQDBLDO, on October 30  2014,,http://ecx.images-amazon.com/images/I/41nk4I%2BmeKL._SX300_.jpg,Nikon Coolpix L330 Digital Camera (Black)
http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/dp/B00T85P56C,I have nothing bad to say about this camera,http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/product-reviews/B00T85P56C, on April 3  2015,,http://ecx.images-amazon.com/images/I/51M-oI42JJL._SX300_.jpg,Nikon COOLPIX L840 Digital Camera with 38x Optical Zoom and Built-In Wi-Fi (Black)
http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/dp/B00T85P56C,So far so good. Have used for a week on a vacation ...,http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/product-reviews/B00T85P56C, on March 28  2015,,http://ecx.images-amazon.com/images/I/51M-oI42JJL._SX300_.jpg,Nikon COOLPIX L840 Digital Camera with 38x Optical Zoom and Built-In Wi-Fi (Black)
http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/dp/B00T85P56C,Best camera for the price!,http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/product-reviews/B00T85P56C, on March 31  2015,,http://ecx.images-amazon.com/images/I/51M-oI42JJL._SX300_.jpg,Nikon COOLPIX L840 Digital Camera with 38x Optical Zoom and Built-In Wi-Fi (Black)
http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/dp/B00T85P56C,It's a great subcompact camera,http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/product-reviews/B00T85P56C, on April 13  2015,,http://ecx.images-amazon.com/images/I/51M-oI42JJL._SX300_.jpg,Nikon COOLPIX L840 Digital Camera with 38x Optical Zoom and Built-In Wi-Fi (Black)
http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/dp/B00T85P56C,citizen over 65 and this camera is very easy to use with beautiful results,http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/product-reviews/B00T85P56C, on May 18  2015,,http://ecx.images-amazon.com/images/I/51M-oI42JJL._SX300_.jpg,Nikon COOLPIX L840 Digital Camera with 38x Optical Zoom and Built-In Wi-Fi (Black)
http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/dp/B00T85P56C,Sharp-looking camera that seems to do the job for me just fine.....so far,http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/product-reviews/B00T85P56C, on May 26  2015,"I just got my Nikon L840 digital camera I ordered here and over the past few weeks  I read countless reviews here and elsewhere about this camera and was worried I was not getting a decent digital camera. I got the camera today on-time and already took some test photos and checked this camera out and here is my initial review of the Nikon L840 digital camera. This camera replaced another Nikon  a P520 digital camera. I could not afford another P520 and decided to give this lower graded Nikon L840 digital camera a try. Good points so far I have noticed: 38X optical zoom  decent interior photo quality with no flash  decent outdoors photo with no flash. video quality seems fine and can do HD videos also. Various scene modes and exposure/brightness control this camera does have [despite Nikon saying this camera does not have exposure control  it does have it and can be done manually]  looks sharp [I got the red model] and fairly easy to use. Also uses 4 ""AA"" batteries which surprised me and takes the easy to find ""SD""  ""SDHC"" or ""SDXC"" cards. Tiltable rear viewfinder also handy. The bad points so far I have spotted includes: no optical viewfinder  no ""mode wheel"" on top of the camera.....you have to use the menu system on this camera. This camera also feels so ""plastic"" or cheap. I have a similar Canon SX520HS camera and it has a metal or stronger heavier plastic lens barrel on it....but this Nikon has a thinner plastic lens barrel and feels cheap...even tho the camera looks sharp. I had intentions of getting another Nikon P520 or even the P900....or a similar Canon digital camera.....",http://ecx.images-amazon.com/images/I/51M-oI42JJL._SX300_.jpg,Nikon COOLPIX L840 Digital Camera with 38x Optical Zoom and Built-In Wi-Fi (Black)
http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/dp/B00T85P56C,Not great,http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/product-reviews/B00T85P56C, on May 29  2015,,http://ecx.images-amazon.com/images/I/51M-oI42JJL._SX300_.jpg,Nikon COOLPIX L840 Digital Camera with 38x Optical Zoom and Built-In Wi-Fi (Black)
http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/dp/B00T85P56C,Love it  but one minor disappointment.,http://www.amazon.com/Nikon-COOLPIX-Digital-Optical-Built-In/product-reviews/B00T85P56C, on April 4  2015,,http://ecx.images-amazon.com/images/I/51M-oI42JJL._SX300_.jpg,Nikon COOLPIX L840 Digital Camera with 38x Optical Zoom and Built-In Wi-Fi (Black)
http://www.amazon.com/Nikon-DX-format-18-55mm-55-200mm-Lenses/dp/B00T8LQ8VW,The Best Possible Camera For 99.9% Of Us,http://www.amazon.com/Nikon-DX-format-18-55mm-55-200mm-Lenses/product-reviews/B00T8LQ8VW, on May 2  2014,I'm a full time photographer and an artist.  I've been doing this for almost 2 decades.  I've used a Nikon D90 for the past five years.  Before that  I used a Nikon D70 for five years.  As you can tell  I don't obsess over gear or gadgets.  I buy a new camera when my current one is failing or falling apart.  I want to spend my time making images  not shopping.  No camera takes great photographs or bad ones.  Artistry  craft  knowledge  and experience (not to mention luck) is what makes a great photograph  whether you're using a Leica or a shoe box with a pin hole.  If you don't understand this  than the rest of my brief review will make absolutely no sense to you  and you can go back to looking at charts and graphs on digital camera review sites. If you can't take amazing photographs with this camera  you can't take amazing photographs period.  Spending more money on a higher end camera is a waste of money for you. If you can take amazing photographs with this camera  than spending more money on a higher end camera is (most likely) a waste of money for you.  Spend the money you save on a good lens or a weekend trip to a place that would be interesting to shoot. What it comes down to is this: this camera has the best combination of image quality  features  handling  size/weight  and price on the market right now.  The kit lens is $250 when purchased separately.  That means you're paying $350 for the D3300 body.  That is an incredible deal. Going from a D90 to this camera  I gave up a couple of buttons/dials  but I don't miss them in the least.  The settings I change on a regular basis (aperture  shutter  exposure compensation  ISO  etc) can all be set just as quickly and easily on the D3300 as on the D90.,http://ecx.images-amazon.com/images/I/41G8D-4CF3L._SX300_.jpg,Nikon D3300 DX-format DSLR Kit w/ 18-55mm DX VR II & 55-200mm DX VR II Zoom Lenses and Case
http://www.amazon.com/Nikon-DX-format-18-55mm-55-200mm-Lenses/dp/B00T8LQ8VW,Best Picture Quality of Most DSLR's Today,http://www.amazon.com/Nikon-DX-format-18-55mm-55-200mm-Lenses/product-reviews/B00T8LQ8VW, on March 17  2014,The Nikon D3300 has some of the best low light and best picture quality of mid level DSLR cameras  in the APS-C sensor size (this is not a full size sensor  but to get a full size sensor you will need to spend about $2000 or $3000 more). Nikon D3300 is rated 30% higher in image quality compared to the Canon 70D. The Nikon D3300 has a slightly larger sensor than the Canon 70D. I was torn between Canon and Nikon. If you look at all the complaints about Canon in the last 1 or 2 years  you will see that they have been going backwards or sideways  while other companies are making huge strides. The Canon 70D is a smooth fast auto-focusing camera that is silent  however if you set it to auto mode and go take pictures they don't look as good as the Nikon D3300 on auto mode. Comparing pictures side by side with the Canon 70D  the Nikon D3300 has sharper pictures. Zooming in on the photos I took with the 70D yielded a loss of detail. At the same quality settings  same aperture  and shutter speed settings  and with the exact same scene  I am able to zoom in and get better photos from the Nikon D3300  the D3300 really captures crisp photos. The D3300 may be the only camera that doesn't have image quality problems with the 24 Megapixels. There is a megapixel war going on  although sensor sizes aren't increasing  which means the image quality isn't getting better with many cameras  because they are simply trying to cram more pixels with even less light per pixel  which doesn't help matters. However  the D3300 pulls off the impossible and gets beautiful very sharp photos every time.,http://ecx.images-amazon.com/images/I/41G8D-4CF3L._SX300_.jpg,Nikon D3300 DX-format DSLR Kit w/ 18-55mm DX VR II & 55-200mm DX VR II Zoom Lenses and Case
http://www.amazon.com/Nikon-DX-format-18-55mm-55-200mm-Lenses/dp/B00T8LQ8VW,Nikon D3300 Reviewed and Compared to the D5200,http://www.amazon.com/Nikon-DX-format-18-55mm-55-200mm-Lenses/product-reviews/B00T8LQ8VW, on February 11  2014,"I have been a fan of Nikon's Entry level DSLR cameras including specifically the D3xxx and D5xxx series.  All of these cameras have great image quality  are reasonably small and light with intuitive controls.  Most of these Nikons improved with each new generation. The Nikon D3300 is smaller and lighter than its predecessors  the D3200 and D3100.  It is also considerably smaller and lighter than the D5200  the somewhat more advanced entry level Nikon DSLR.  The biggest physical change in this kit is the new ""VRii"" 18-55mm lens.  This new kit lens is smaller and lighter than its predecessor and 'collapses' into about 2/3 its size when not being used.  Perhaps more significantly  this lens is sharper capturing more detail than the older kit lens. The reduced size and weight of the D3300 appears to be Nikon's response to Canon's 100D/SL1.  Although the SL1 and D3300 are about the same size and weight  the D3300 has a better/larger grip and is more comfortable (to me anyway) than the SL1. Although the D3300 is the eventual replacement for the D3200  I purchased the D3300 in anticipation of replacing my D5200 assuming that this newer camera would have improved image quality over last year's models.  I was actually somewhat disappointed as I preferred the image quality of the older D5200.  That is not to say that the D3300 is not an excellent camera because actually it is. My testing was limited to still indoor shooting (it is already dark outside when I come home from work). I compared the D3300 to the D5200 shooting identical scenes using 3 different lenses under various lighting conditions. Both cameras delivered excellent high ISO results with similar ISO performance through ISO 3200 (I really do not like shooting past ISO 3200).",http://ecx.images-amazon.com/images/I/41G8D-4CF3L._SX300_.jpg,Nikon D3300 DX-format DSLR Kit w/ 18-55mm DX VR II & 55-200mm DX VR II Zoom Lenses and Case
http://www.amazon.com/Kindle-Glare-Free-Touchscreen-Display-Wi-Fi/dp/B00I15SB16,Detailed Review of the Kindle,http://www.amazon.com/Kindle-Glare-Free-Touchscreen-Display-Wi-Fi/product-reviews/B00I15SB16, on November 28  2014,"As has been the case for years  Amazon sloooowwwwly adds new changes and features to the Kindle. This one is no exception. If you've used a Kindle in the past  you're not going to notice much of a change with this one  but since there are some minor upgrades and so forth  I'll briefly go over them: *** SCREEN *** The new Kindle is touchscreen and has the typical matte finish with the slightly gray/off-white paper looking background. It's certainly not bright white  but it's also not LCD looking (dark gray.) It does NOT have buttons for page-turning as the older generations do. If you simply must have the page-turning buttons  please search for the older Kindles that offer that. One last thing regarding the screen: this is not a Kindle PaperWhite or Voyage where you have a back-lit screen... this has an unlit  off-white Kindle screen. I will say  the text is noticeably crisper and bolder than I've seen with previous generation Kindles and I believe that's because Amazon is using E-Ink's new ""Carta"" displays instead of the previously used ""Pearl"" displays. I love that and have been waiting for years for E-Ink  the Taiwan based company that makes the Kindle screens for Amazon  to improve them. It looks like they're finally getting it! The new Kindle's screen resolution is 167 ppi which is slightly lower than the Kindle PaperWhite which is 212 ppi  and substantially lower than the Kindle Voyage which boasts an impressive 300 ppi (individual pixels at this density can not be distinguished by the naked eye.) Price-wise though  the base model PaperWhite runs $99 at the time of this review  and the Voyage base model runs $199 so you can see  the more you pay  the better the resolution and features. 167 ppi is fine though...",http://ecx.images-amazon.com/images/I/41a-Bydve5L._SY300_.jpg,"Kindle  6"" Glare-Free Touchscreen Display  Wi-Fi - Includes Special Offers"
http://www.amazon.com/Kindle-Glare-Free-Touchscreen-Display-Wi-Fi/dp/B00I15SB16,Know what you are buying!!!!,http://www.amazon.com/Kindle-Glare-Free-Touchscreen-Display-Wi-Fi/product-reviews/B00I15SB16, on November 7  2014,"I've had this Kindle for a while now. Many of the reviews say it all so I don't think I could add much. But I feel like I need to speak on behalf of this Kindle to shield it from reviewers and owners who seem to have no idea what they bought. If this could help clear up any confusion for a first time buyer then writing this is worth it. So I have to begin by asking reviewers that confuse us all? Do you have any clue what you bought? Let's all say it out loud: THIS KINDLE DOES NOT HAVE A LIGHT!!!!!! It is an entry level model with no light. Amazon has always sold non lighted Kindles  and I still have many of them. They are a cheap way to get into the e-reader scene. Can you read a real book in the dark? Of course not. So these non lighted Kindles are not epic failures for not having a light just as the last novel you bought was not an epic failure for not having a built in light. It is ridiculous to buy this Kindle then give it a 1 star review because it doesn't have a light. Read the product descriptions. This Kindle has no light  the Paperwhite and Voyage do. Scream all to the heavens: THIS KINDLE DOES NOT HAVE PAGE TURNING BUTTONS!!!! To buy this Kindle then give it a 1 star review because your old Kindle had page turning buttons and this one does not is insane. Could you not see when you clicked on ""BUY"" that this Kindle had no page turning buttons. Sometimes I think there are two kinds of Kindle owners: those who want page turning buttons and those who don't mind moving their thumb a nano meter to turn a page. If you can tell by my sarcasm  I belong to the latter bunch. Then of course there are the technically deficient that have no clue what wifi is  are unable to sign on  and blame it on the Kindle. BAM! another 1 star review.",http://ecx.images-amazon.com/images/I/41a-Bydve5L._SY300_.jpg,"Kindle  6"" Glare-Free Touchscreen Display  Wi-Fi - Includes Special Offers"
